W_M1,W_M2,W_M3,W_M4,W_M5,W_M6,I1,C1,C2,gain_db,power_watts
4.725278229282901,1.4439142514775445,4.513603035784463,3.9602811544329626,2.369481805527937,8.392753057927246,3.54051114568299e-05,1.9326996956688418e-12,7.481956599032557e-12,29.0112,0.00165368
2.308140903541403,1.765318955705005,2.8842759165851732,4.240341086346669,9.092436206576878,2.6435044257879383,4.509355283869778e-05,1.4296421225236106e-12,7.894004640207713e-12,-1.31149,0.000495313
2.0296594299509425,1.6534856542007361,4.148452112127464,3.2182697916727574,4.681362225015349,2.8744710168742555,7.605088958260001e-05,7.124027282581972e-12,6.399914943270047e-12,2.07405,0.00257446
4.0600437104353615,4.543380670804773,3.859316907528531,1.9392011772264355,4.326406327024024,4.100079120012907,9.123609483235504e-05,5.357769303587633e-12,5.676761922168852e-12,30.5241,0.00101588
2.9715933621296315,1.4644888061206531,2.6081619766464605,2.114172715408568,2.9076820093459705,2.2907858279029067,4.161381773935445e-05,3.0002538293666384e-12,4.325102464716254e-12,8.10657,0.00126216
4.816327838982471,4.306124438186391,4.675483397275258,1.1533478839886295,2.1865915605092594,5.145195742109493,8.623052385294734e-05,2.8595204973677923e-12,3.098117201890396e-12,32.8612,0.000705314
3.4979889394356394,3.8831928863137994,4.77105476329998,2.5900573783613146,5.826394065626946,3.6557312022379884,2.193532010822362e-05,9.563395953681142e-12,9.457071725466403e-12,9.99109,0.0042906
1.3010220794682672,2.331790147428326,1.461631034200428,3.799763167598073,5.412261495510046,3.5747408246343833,6.860872996687435e-05,4.646288298873192e-12,2.7456541130010437e-12,29.7705,0.000500128
3.533913290418694,1.9969314255412685,1.8844168041109435,4.849842404576579,5.144378708436281,5.604030851806282,3.147597504571745e-05,8.678128485922628e-12,6.065299418220264e-12,29.6397,0.00116855
4.025156528549854,3.9101666401035415,3.102684089069817,3.1319621781465687,2.8027624731808434,8.531909050490997,5.4532286419808144e-05,3.2437717468409668e-12,7.889320653990583e-12,29.1463,0.001666
4.121631467204212,4.207091134534374,1.9991950902326474,4.931278196011143,4.097120049831898,2.5811260916074765,5.285460200342079e-05,7.032462653318411e-12,6.993852581488168e-12,30.7678,0.000909774
2.603564685605948,4.646280183037071,4.955550618038615,4.2367435687240595,5.766336182705638,2.7888944577352683,7.204399819124856e-05,5.037190123974185e-12,6.453208069331649e-12,8.41838,0.00214015
1.4403724868307033,1.8859159632215685,4.633428908530486,2.8016566071455404,8.751170482838262,6.982847827442341,6.985321890895136e-05,9.360484466179938e-12,1.2836589847798517e-12,4.96784,0.00357553
2.066133116201484,3.873173049748221,4.1906077303638725,1.899650376231989,2.6406537910491394,7.999919242873123,1.8710931255569148e-05,7.000460409082165e-12,8.121369890628528e-12,28.8977,0.00275836
2.6965870368506644,2.9817804206668703,2.1639002332994934,2.8332417158410377,6.184788538338903,7.473808214623211,3.5439257601934925e-05,8.507254920152218e-12,3.043672514249369e-12,29.5383,0.000917968
1.054172638204991,1.9952321411457832,1.5078743997510151,1.3488257829905965,9.246811721649934,6.682547449635506,9.644586343930221e-05,3.568025100134253e-12,7.813654030864499e-12,22.6653,0.00534723
3.1821614794822346,4.7428000344611405,1.3045494357753213,2.74792542460906,2.4078616811739,8.220351021547923,3.223127304116182e-05,8.167631588905969e-12,6.542812738679313e-12,29.6227,0.00118844
3.5703524916057434,1.2173046222261705,1.4487520905698203,2.7313565728945552,7.456733957891416,9.76712260406558,7.396372038238822e-05,6.3743686234864425e-12,9.686339750543215e-12,30.3263,0.000912689
2.4630691048298363,4.676126479395066,3.192461306406625,1.148973036916055,5.8985324918297914,5.951259036572013,4.687280575136449e-05,7.548154931690408e-12,5.188850980371701e-12,30.1054,0.000934295
4.309240536733517,2.5129445351701087,4.378175030053342,2.855476287310118,7.865445459667141,8.044170797110166,1.412004175871501e-05,1.2995136170511752e-12,1.0798266608567715e-12,11.6908,0.000635259
3.8041325098568195,1.994531853180265,1.5015640392492373,3.0052546162812974,8.517151051444205,9.559419935854407,6.0448324033890074e-05,5.803553559050827e-12,7.384137803399593e-12,30.227,0.000723017
2.576970233298506,1.7509461809866447,4.382255028862218,2.4144619687646585,9.881641933281875,9.738813774996197,6.605736049724129e-05,2.9784253149568516e-12,5.51904662732899e-12,6.75779,0.00120175
1.4986115164586593,2.1032603961211724,2.7900054596810966,3.626948822446824,9.225713801084268,8.269975643914936,9.909253346097383e-05,2.8012404783980965e-12,9.732756380502645e-12,13.7994,0.00154539
1.8626721919717726,4.128647439684757,1.2468571227879899,4.6775911938399695,6.001770884984284,3.6036705724885367,2.6597906085717235e-05,5.9079358109023176e-12,1.5515434555735953e-12,30.0656,0.000373053
4.572532095728686,2.5829860171129977,2.901399352413998,2.5245658561695894,8.907209128663258,9.903785093413195,5.351314659734487e-05,5.753705678338076e-12,8.244540074072498e-12,25.9945,0.017794
4.690671162241178,1.5206366445732242,4.966203207933123,2.7346604417382503,4.397199879788633,6.208109505218328,6.08936819304638e-05,2.711052449593588e-12,6.2227311449396236e-12,7.82191,0.00113041
2.1426658541423174,1.8418408017317116,3.3071619970489774,1.3237094966635348,5.6955068614311015,6.754693471944908,6.612083280661525e-05,7.221722582343852e-12,8.025735253320433e-12,13.4437,0.00389301
3.5737280040116675,4.423342772346996,2.6000188134078264,3.5752856984467387,3.0519426139494543,9.427046643275611,3.925047581834908e-05,9.863884251862163e-12,4.9886754364595695e-12,29.2265,0.00172384
1.3610071382344069,1.571275151432971,1.0410463293704129,4.061706062078278,5.800962729550886,2.3790625706550736,8.973678935032859e-05,2.7378439739493924e-12,2.745214892390161e-12,12.4806,0.00139241
4.5118034142790915,2.65899417158719,4.269790722143743,1.3099613044042377,7.053681593823129,3.614896103931197,8.821370973104466e-05,3.5266769339421705e-12,3.8899153104317025e-12,4.45875,0.00134271
1.724006619218811,3.6929836617291896,1.04492226338099,3.6593017872238116,6.0653859114375726,7.868253908230264,1.829526459260665e-05,2.7175021208144137e-12,4.473926672771581e-12,30.0441,0.000372551
1.7280501391607825,2.010025531789881,2.956094929343505,1.53869720051122,8.330978296791923,2.024504642032251,3.056306038144166e-05,3.4083171515997355e-12,4.191655981541423e-12,-1.72669,0.00117172
4.207778521145092,1.1815820493634424,3.2733655021049772,1.2057212931408055,9.331636032423983,7.721340314009608,5.281007091451504e-05,9.061776824362364e-12,8.283185031292055e-12,3.87127,0.00339884
4.55889095618485,2.508610945658011,3.214394561465603,3.325761293441623,4.884557843143275,2.9507633144809358,9.293628519232713e-05,5.783754388558105e-12,8.336652317716038e-12,8.8721,0.00249902
3.3799712047295922,4.310293224208522,2.7550752936944023,2.139257695881143,8.679342387636304,7.191721545951604,4.1429456588380784e-05,9.729459132047376e-12,5.719662999514513e-12,29.707,0.00111856
2.9473016945626647,4.3748611589859685,1.8897667059229426,1.6290835936919668,3.2912171677881963,5.3545883050014185,5.939849695544168e-05,9.74932365077329e-12,6.405947313902147e-12,30.3841,0.00105758
3.7518054148150415,1.324880877495104,1.1960645774898162,2.117032660968324,3.6127828495282213,6.906092485030698,8.924520487735396e-05,1.914412981595199e-12,1.8631385760974082e-12,30.9475,0.000214097
4.323532768033825,3.5870258322096626,2.402022486720444,4.7292731643779815,2.827680140267246,9.297130604729016,7.83097913219914e-05,5.777959498160089e-12,7.618106668259851e-12,29.3266,0.00161822
3.00594306658082,3.5979817424912173,1.9539354831556177,1.3563511732001818,6.633329347768123,2.670761794844865,1.3772544719312348e-05,1.3347573582296354e-12,1.0306868166551196e-12,15.3806,0.000824467
3.1105860105825096,4.676867417382512,3.2298634256206973,4.75870618120789,5.810164981824556,9.695487371492655,3.8578474374295266e-05,7.846337784689651e-12,8.710848880075116e-12,29.3569,0.00170897
2.0453212853286966,2.6967841332747438,4.07467827930195,3.5260176662875007,6.0748022312101435,4.796598694071829,1.618614087373102e-05,8.291613206206236e-12,3.388072058979986e-12,10.4636,0.0037578
2.350585421388572,1.6941294504408448,1.0055868392296854,4.865093207671427,8.09485937988961,8.346033125392335,7.683130364777208e-05,5.590822195802546e-12,7.103701456342254e-12,30.2614,0.000606043
4.693859758139034,2.8377007126418077,3.0457339040837215,2.121746448235015,8.58484919431206,4.868337765097715,1.543205094740278e-05,2.1796997423273654e-12,3.4644040384960628e-12,10.2848,0.000997016
4.864150606208435,1.0075847263184596,2.296844945489421,4.10460512875243,8.097389917997429,2.7421941757278807,1.0545463130437205e-05,6.3310794001473256e-12,9.576048287522345e-12,0.839447,0.00215063
2.1492187783848085,1.28316036746988,2.6090694941189896,4.995973675077168,2.4489771924577255,6.918141303349568,1.3349825349872745e-05,5.043974548359997e-12,6.18614789757005e-12,29.0111,0.00162918
4.090571309487833,4.551901896247161,1.260248201361061,2.4861660982077916,4.932780612388205,8.115020719400007,9.522496922790492e-05,1.5073953475749255e-12,7.264743472234732e-12,30.9444,0.000511603
3.1385891253181137,4.435283678454329,4.2634894067484765,1.8175316103809833,7.314105859137675,9.326209423087349,7.154002544051117e-05,1.0859660635640614e-12,8.825848946641638e-12,29.8211,0.00112124
1.2375522658049478,3.5947667731816737,3.3738530676990965,2.9565716344822417,5.963035786734223,6.770277950587844,8.818792401883532e-05,5.221547256180347e-12,9.678705470884533e-12,29.4619,0.00156488
2.2735244475194034,2.092686427606083,3.038483291560243,2.544758846413323,4.313212059346118,9.631643028542259,7.803460271949091e-05,4.063618543807478e-12,2.6433019772217803e-12,29.2991,0.000731947
4.0586507281653965,4.880980129987634,1.124679786397225,4.29265874520598,5.242353430803903,5.9470692003880465,9.859728220749517e-05,7.635771808823911e-12,8.247433239235586e-12,31.2339,0.000616644
2.877823751855303,2.6411286003537513,3.358997097343443,2.2026739496430823,5.369882046715396,7.763181672611732,9.587526479217233e-05,2.356025925460291e-12,6.322136668978231e-12,29.7984,0.000919279
4.0231024084102724,3.041330946828733,3.255764155401622,1.7593659656057432,7.97135352046698,8.50047960796973,2.622886972181265e-05,2.4045563273178803e-12,1.7233806997628874e-12,27.6541,0.0120877
1.7928809820872398,1.7848872699712208,4.7054240532610105,1.8912811241704643,5.540384565280913,5.592417535011315,5.7169515109055265e-05,8.803734498549048e-12,3.4097838830689836e-12,6.56069,0.00351928
1.2660621038777689,3.8735191054730653,4.525292487680035,3.2432469609512986,5.013736400875295,8.020902105881511,7.091070300809076e-05,3.873417661655876e-12,3.759031178786868e-12,29.0729,0.00104657
1.7855109247844725,3.445831427259506,2.8134969110485137,4.131077791836432,8.628127891328626,4.559218098544601,6.786910311331793e-05,3.9044956204474375e-12,3.566549895710557e-12,13.1333,0.00206397
4.147097132614492,1.3530548380398404,4.78155855516898,3.0703680687545583,6.079689862071825,3.7900923406314684,7.168813616667836e-05,5.229606824013407e-12,3.146326792587789e-12,-1.29382,0.00181019
1.568565169853695,2.8648301910444727,2.8685281891375576,3.1885952497633787,7.187947073913266,6.616654914593909,7.490298264522896e-05,6.120291750444183e-12,9.405130060589002e-12,20.7776,0.00674889
4.129423780614232,4.531877123133156,3.761453108406895,1.611334188617505,5.649999607524383,4.967384112330401,9.5323694089681e-05,9.18317254083339e-12,5.3833747148749715e-12,30.1829,0.0010818
2.4693227089385315,1.6850805775736712,1.6790121515160576,3.1416860194903187,4.532995609493179,5.53883220615384,8.70199792341548e-05,6.793526109456936e-12,9.479840497192711e-12,29.9942,0.00124656
4.8172364347461745,1.9286379265276543,1.3951943437629826,3.474081176349614,4.024023802330239,7.649505656016361,7.636546421662759e-05,9.84006829408688e-12,2.1175096376185927e-12,29.7733,0.00078905
1.3625977787939703,2.5702723446186067,1.664494208592302,2.656934625914674,8.87090959761331,3.847210832569841,7.071804244745604e-05,8.84337169260616e-12,9.79633473976435e-12,13.7885,0.00481201
2.7562222890583636,3.698766170950587,3.7736797797559616,1.2056401541561006,9.01354737666853,2.803543721865215,8.25441088201106e-05,5.6072615918800815e-12,7.655985906767304e-12,4.00794,0.00211267
3.1434260396381104,4.360338619779449,1.151513024046415,1.3021294849019265,9.27832501331627,4.872035366737768,7.623751455991098e-05,7.255009013825013e-12,3.599024781112872e-12,34.7783,0.000171494
4.332824741803221,1.6654466599003586,4.788585265293002,3.230018441376486,5.335926106594805,9.401923050238462,8.479915657323428e-05,6.698106118644668e-12,8.391304848810652e-12,12.3144,0.00338178
1.0094205006805619,1.2836736382275502,4.5774395604541915,3.5257470307474477,3.5854847456716747,4.168597369291683,9.260007833760366e-05,4.1549198621825744e-12,9.641696809991223e-12,4.81346,0.0015901
3.293348383482274,2.7913201578214704,3.2887535465738447,1.6679869433427372,6.810948344209699,4.72185131414688,7.416354976210848e-05,9.649398476888652e-12,9.983656941145247e-12,11.7518,0.00472348
4.3158326804042915,3.3394398506211913,3.492096409430797,2.0878447863985383,3.5223699346928576,8.827893534589453,2.725120113311636e-05,1.4952977070118858e-12,5.907841995624835e-12,29.246,0.00107565
2.034204809649272,3.615748256127968,3.392056044459479,1.3562506227740956,4.953634396932303,4.983906792282776,8.895989861648397e-05,7.909717072490915e-12,9.59265079492118e-12,29.5066,0.00185844
1.6059668494815398,1.40821006939855,4.572772874076758,2.197931794093623,3.169468368339561,3.3645171243451895,9.583989596287311e-05,9.32313231600223e-12,7.915912254850165e-12,4.90583,0.00356941
3.825927984847284,2.63872846608284,1.044949876509805,3.8814621127272653,7.0213884938826565,9.131106390195097,7.452731473226706e-05,7.815803445091637e-12,2.7876864593861337e-12,30.373,0.00044158
1.4550410392606885,3.612419345351471,4.628606470713467,1.018362280913189,8.605186223102084,5.668359265248584,4.5629767076730985e-05,5.6246419468971034e-12,4.483669460701086e-12,9.9462,0.00253448
2.3871071092946066,4.991153232501011,2.1220687217076586,3.833469675981212,2.8956297982423154,8.037848444081025,4.602072545251421e-05,1.8730121192048586e-12,3.2652552076287247e-12,29.2889,0.000583258
4.558709315787199,2.1694959930049724,1.4296101449485028,4.0339833756352945,2.2182110574590634,5.054085642762299,4.590993887779618e-05,9.771549478828538e-12,5.6952306999780944e-12,29.6685,0.00135233
1.5948527487427637,2.4397437344646398,2.081162618504718,3.274043619524308,5.945000110335478,4.081114619094519,7.637062406391945e-05,1.179403131510711e-12,6.385816342140354e-12,17.0206,0.0008385
1.1665852875143847,2.047242552376431,1.3104357730245564,1.6605361727965864,2.818430563584281,6.379877644559969,5.912062788907407e-05,3.3131566693188194e-12,5.204658926085913e-12,29.7864,0.000742054
3.938509457478229,4.993679949148614,1.292115644446385,3.386640521116521,6.63368416700554,7.297059625334255,2.108656247097877e-05,3.7444143531740724e-12,9.44991157722989e-12,30.2965,0.000676408
1.5788511541580528,3.8338735426795556,1.168265229448704,3.782117730398098,8.828665766690914,6.692265010858286,4.2497507328602254e-05,5.1393469223980466e-12,4.0237457647802636e-12,30.478,0.000369934
4.256428958839658,1.4430225655911877,4.76225487379404,4.442740235017927,7.898066406887496,5.67719547173296,9.835000365132813e-05,5.458708533985476e-12,9.137507540170281e-12,0.696409,0.0019389
2.8962243400665333,2.8839131434880083,1.1403042967350872,4.518749652872286,8.636007827830674,2.7000361109349686,7.858141786584478e-05,8.503311160832358e-12,3.0125089164303816e-12,16.7056,0.00578285
2.279901169345384,3.671737284279769,3.09580184538282,1.125885237835527,5.629870623328538,5.4987678218299845,2.006967209578945e-05,4.447465907885824e-12,2.111286894819935e-12,29.5575,0.000572927
4.128578045873376,4.018189030721935,4.815164706786968,3.234158046394689,2.5262512204979997,8.847179571736422,6.145984327554372e-05,8.287571465850293e-12,2.5138872807108767e-12,28.9583,0.00177611
2.0062198990428115,1.8926300013380861,1.8617473221511984,3.1500334742150207,9.71527879405755,9.30141849715776,9.659093405196905e-05,7.0576114667826895e-12,7.95960510898084e-12,23.9357,0.0133843
3.1623418929730893,3.2163381606366386,2.920007971455003,3.093247626298839,4.604979533619095,5.864213359249232,1.629450645926128e-05,6.587025857939695e-12,6.494132115273264e-12,29.2974,0.0014431
1.640252519696304,1.1426924785974335,3.338804961892911,3.8162343485448624,8.68103607551894,5.352807758624403,2.6258931936519842e-05,2.0843977836782957e-12,1.4285400824425995e-12,0.481692,0.000737093
4.472390579153699,1.5664091711725021,1.818945750627619,4.336386521487281,3.881479527912906,4.224540949503931,6.11060808951421e-05,5.2697924078839995e-12,5.130929610822104e-12,21.6022,0.00659246
3.521654571530858,2.9711311825978535,3.2352649333125174,4.555632330890909,7.674652899874869,4.827899515335723,7.338658024885122e-05,3.617913002746851e-12,5.6609840491692e-12,11.4794,0.00174883
3.4816984386989858,2.2379544829108524,3.240609125458925,4.927602280903919,7.913783386522392,5.168826086999053,4.266596362786659e-05,1.9503164993828325e-12,5.343113248833993e-12,8.32969,0.000826935
1.4803026462045574,3.4494032780443242,2.548003151233495,3.004926724996695,6.971746347745531,8.51401767921519,6.657359386065344e-05,7.0194408939137165e-12,7.71914746960305e-12,29.5783,0.0012319
4.463364761773828,3.7005101014088906,2.191119780312633,4.396669602867805,9.290978438305988,4.4577279759218404,9.097194179686592e-05,5.8100158579525055e-12,7.506658997450165e-12,17.1778,0.00418659
1.538468795490389,3.2646951611203927,2.0218331021570455,1.4472916237874185,6.8186227250233244,7.854627853452808,6.530291864704631e-05,7.855223675507823e-12,7.151571175892938e-12,29.7748,0.00106943
1.3980185926847293,1.414408971399149,3.321912052716093,3.116545147442194,2.2256414313796853,5.970478076586688,1.1531411363513272e-05,4.879195732863153e-12,8.803700777692744e-12,28.9177,0.00230075
3.2407646622978965,4.3392403394914645,4.86055051035331,4.817688963598934,5.340421979784149,3.8198085192562328,7.110960289816303e-05,4.739028643215131e-12,3.666342962949814e-12,12.9196,0.00247586
1.2226802386064426,4.656322323454178,2.9896032132334613,2.8787954047425024,2.693351880484645,5.638792546708322,9.346107329785862e-05,1.858162623009215e-12,3.7400808310041135e-12,29.2011,0.000803004
2.3053826845956875,2.574900916634146,2.965067728948242,3.96849411781113,9.356798547697325,5.48687447560288,4.502609178354404e-05,3.1913881560322404e-12,6.43292927115243e-12,9.8362,0.00143089
3.7277192131552046,3.224760864305503,2.514349986367199,2.332270040553248,8.45849763429342,4.98357643005269,2.4663306880398254e-05,3.885251035292587e-12,9.10810620265808e-12,15.7485,0.00246795
3.486025657581781,3.7209045087482973,3.3540962049184624,3.2084523554131685,2.2568196300593693,5.280474417657248,1.7971249434026657e-05,9.936901161303169e-12,9.26197245401233e-12,28.9997,0.00315288
2.14922761153925,3.5443618362768547,4.086569023219701,1.8934115233924067,8.678585194884306,9.89756558581087,7.058539447450772e-05,8.750664965386425e-12,1.6320947279514536e-12,25.864,0.0259316
1.0643001220576278,2.429946512296029,2.7582815378514556,4.244601735150909,9.96862470522139,5.722718150609422,3.218146991647841e-05,7.217352334323993e-12,1.8341003706596947e-12,10.1861,0.00320889
3.169604503679315,4.967509340352835,4.635795922915911,1.0536623262425873,8.218649953655902,2.157565920117081,3.664807701460927e-05,1.185630117569602e-12,6.503500651567069e-12,3.13774,0.000439359
4.856754815258114,1.909669972785617,1.1832926733971196,2.5386144814212326,3.8203306261570518,7.483921370059085,4.3246609204379047e-05,5.765500824383114e-12,1.5953090789106333e-12,29.8039,0.000475406
2.8025469306586586,2.177442495206542,2.001829439483057,2.9874282896200843,5.932941248939267,2.635682260449305,7.574201877541726e-05,7.840139865817293e-12,6.73056128152346e-12,9.2653,0.00342318
4.1195976288101654,2.5819372609964004,2.6709566254408035,3.12902101009868,3.3171856895014615,3.6066555756298504,1.1552045954373393e-05,2.3266856614846693e-12,8.982328021170779e-12,29.2497,0.0014993
1.4509468446215439,3.4094362465572488,4.478554391890295,3.6088624733602903,5.095367803232655,3.6424171792251663,8.047137654816141e-05,7.848744396389928e-12,1.7121172649237016e-12,10.7317,0.00364902
3.153365855091664,1.9029611633003425,4.105608245182689,1.7262876288564133,6.373025326305058,4.552942160051807,3.49575729946206e-05,9.922191481032217e-12,1.2831150291384838e-12,5.07145,0.003809
3.3770765622061187,2.173557560569998,3.234691642856431,4.747589260844637,3.206276613092929,8.11386603026006,1.4539818927985684e-05,5.334839296321469e-12,5.496491603860765e-12,28.998,0.00159524
1.9492518943736887,4.841823074812873,4.864638476551502,3.136123645465705,8.68907909802672,9.055531002659727,1.005766212202804e-05,4.23367111925445e-12,3.204227463180497e-12,29.2062,0.00082716
2.5812188805127834,1.2538960714578198,2.3132857061120333,4.815420194332319,4.358361374304224,2.538270438679124,4.273339810281507e-05,5.580771564500084e-12,3.5531696772396304e-12,4.74973,0.00211757
1.7157908777216218,1.5515013890211415,3.87301758619236,3.9258196686608793,6.448738738378832,2.328818494780414,9.359257494144934e-05,6.68572493508115e-12,1.8737915856375483e-12,-2.16181,0.00226994
3.1563630406085896,1.1033911870600743,4.805095669838593,1.0394245748260058,5.618999607400479,2.405150511685167,5.922422963537634e-05,7.138451462150598e-12,9.578544586251711e-12,-6.17903,0.00236142
4.350083533490824,3.7067877006273915,3.010208258549648,2.6130411154692683,3.3085524449971535,2.382955672237782,4.923586724975796e-05,2.245452009692841e-12,7.0474120265691904e-12,19.525,0.00209746
3.313258395099194,3.047299630018078,3.146483151547036,4.0198251846838415,2.0930798629194554,6.143783220118026,9.84338859699282e-05,6.921793554375692e-12,6.361489977912587e-12,29.3863,0.00182922
1.5371472734924305,1.1174975654925436,3.776850745236153,1.1628585082710075,6.9275139487219,9.908715637672847,8.503100155752804e-05,2.1968662746992782e-12,7.026249683315486e-12,7.57351,0.000908762
3.480427788754093,2.6783956661808834,4.127089860437884,4.486915337686253,9.309049633497345,7.568643731073668,6.598460666308932e-05,6.271415383584117e-12,5.930628636740048e-12,10.2948,0.00286589
3.143820621333656,2.2155773174862023,1.889100500692825,3.7623715327104454,5.6394571320324545,3.739857092689296,6.193084215596055e-05,3.5421870370844784e-12,5.595471509117362e-12,16.3096,0.00235946
2.2489019213377257,3.516389070822026,1.8001229826119052,3.2543238315218495,3.033086939489521,6.530196615201496,4.9646342193010546e-05,9.291353559648582e-12,8.388466485000772e-12,29.6256,0.00160268
3.727374348561721,1.7059879607361697,3.388496446397428,4.7287848622636,8.699085757042942,3.330700257702361,2.3721513473793346e-05,5.9025893512158035e-12,9.701863357715591e-12,0.569332,0.00206218
1.8768011677104823,1.5958814355425734,3.80426943564233,1.076859849878974,8.089604956777409,8.77961253695753,2.8155217936203817e-05,7.395991880696735e-12,6.226577067900897e-12,8.51087,0.0031471
4.133723128867986,2.2921719641071467,2.8831144131439177,1.1486500539539928,8.991564578702992,4.71737273541943,2.898611901858158e-05,7.002120823805213e-12,6.525627412382017e-12,7.46114,0.00288049
3.2961423114334516,3.503622837629524,2.2297249008547615,2.453376050670568,7.8022940479511105,6.857780706149771,1.5471998931328126e-05,3.4327076411864743e-12,5.753769360785025e-12,29.691,0.000694622
1.8603807121515947,1.4499266588502673,1.2981579575348041,1.6847100603496412,9.060490726681962,3.763767629219223,7.2018954818321e-05,3.7954757795142104e-12,9.2803716443645e-12,8.69851,0.00162818
4.692956740544675,2.9977717337951186,2.401767376451251,4.5114464597171775,7.483619308109525,3.496520433621286,7.792044364451384e-05,3.81790528187118e-12,4.637756878518418e-12,11.6095,0.00185743
2.302067222545904,1.8946802242054819,1.6497870454500307,2.2954114622106685,9.297257308203733,7.0436250169963035,8.959638118152207e-05,3.775033499188313e-12,9.694344800649335e-12,18.9547,0.0032882
2.7218729059255518,4.624638376917119,2.7288901917120527,3.1768469574593374,7.997776852456991,2.0504976422551637,1.6667544910515142e-05,9.937637120869804e-12,4.130232593871296e-12,8.81118,0.00412479
2.1569976787993315,1.7255404144589082,4.837338619815183,4.034304477984644,6.72857112170243,5.72424944461178,5.830593863537401e-05,8.027319015988482e-12,1.0752405987770622e-12,4.24409,0.00301954
4.078853333054246,2.3099487961023435,4.20122038879835,3.9765153931565904,6.817917881906269,6.2134555946640235,1.6178473761431703e-05,3.773656316534417e-12,2.9375216858531524e-12,9.6458,0.00167794
1.5403412877973315,2.0037357884993257,2.712276768769613,3.703571819153116,2.3864783534142067,3.7833200475628432,3.45624436489528e-05,7.34527334704543e-12,1.9142642881323243e-12,29.0331,0.00129323
1.9224167498141518,3.890806252067932,1.7243104441812251,4.72621915513775,9.201474081290394,6.385028505416243,3.8884875055010103e-05,3.839864063205341e-12,1.0917065013688246e-12,30.0948,0.000245747
2.8032516333959108,1.9966351878424624,4.7855350406401005,1.8970813620302511,2.4329187663550833,8.228767975195066,7.75569144711223e-05,3.4550998743078966e-12,4.644585427352534e-12,29.0626,0.00137342
4.695882204317636,4.825213573817543,4.877323696456266,4.431414881525709,2.279974147964218,5.574488101981798,7.153230219986235e-05,2.057858921497217e-12,7.704248858090898e-12,29.1914,0.00199231
3.8803665495270026,2.0330810751052515,3.1227058573319733,2.66687763788889,7.5290079360158915,6.186375431713135,5.496506287918276e-05,1.063786305955296e-12,6.597337339679447e-12,10.4378,0.000490069
4.75733035641654,3.983593483967045,3.0979658812690194,1.8255124180570101,2.8579918314520567,6.350545086587968,7.946661982773693e-05,1.3675899403277268e-12,5.5317674002625184e-12,30.7,0.000936973
4.869729924495721,1.081398488791947,2.2919974548010806,2.1720528537149857,7.110556407194885,8.974741622309379,5.143584769841343e-05,3.852045588131645e-12,7.514852243836997e-12,11.8997,0.00190271
1.0271570522882456,2.3905278509884456,1.913055549540339,2.9771844802968848,8.730630983052716,5.4066110148650735,8.717583663975212e-05,1.660603498352177e-12,4.182250449959012e-12,16.2026,0.00109679
1.0047795047757946,1.4781723870245456,1.9657733996842803,3.7209877199285533,9.030069412792404,4.759530513743119,2.6048790120379855e-05,2.071836551027297e-12,1.8872397869384755e-12,6.94673,0.000837301
4.95506569804456,3.7532160531965064,3.098302564770174,2.625751897442754,6.393399336058003,5.106573568482335,5.788645318730926e-05,8.882534093840264e-12,4.146913695750828e-12,23.4574,0.0153887
4.044329636358993,1.7460557010240199,4.115513762801186,4.035789518719944,2.347551649791023,4.539875589920522,6.150477332676165e-05,3.344504606931499e-12,6.341024501397583e-12,17.4606,0.00248007
3.9505825593139288,3.042258062799655,1.6930241660824237,4.2449295401197755,7.6665006217151435,4.631766121642379,6.520484503722641e-05,7.992647197021285e-12,7.283532432770031e-12,30.2963,0.000829387
3.8603137134204935,2.924928501912441,3.3750944078184024,2.231158346609981,3.2679878298155307,8.201775810535743,6.0490952209642724e-05,5.747374140797528e-12,7.640768167687173e-12,29.5996,0.00162357
2.449201329932852,3.6459803376672,2.493127550934612,4.272450116563516,9.224758627361304,2.2446233815832164,4.36891302106154e-05,3.3900358297960097e-12,1.873834332231524e-12,5.73969,0.00132642
1.7191150335677445,4.37885233439893,2.5154583682627174,1.737079510416173,7.7764938156396095,2.6139293444548617,2.8157267512533272e-05,8.624321261537696e-12,4.549121765976364e-12,11.8316,0.00419195
3.193035670817077,3.6354353839385287,1.3748416221862318,3.9835113752194053,6.692088158516201,6.086003815592967,7.863128148045568e-05,4.521739031090761e-12,8.378184490434803e-12,30.5885,0.000674116
3.499240991493597,1.6286432796314,1.7054086271789504,1.512022942515907,3.9623607231910647,7.859314947150502,5.7816612991260924e-05,9.608548098628942e-12,8.904587757058734e-12,29.6675,0.00155667
2.780412091025823,2.4214538387468423,4.319207660310645,4.188286757510108,7.081353923564502,4.572452798653164,5.19112452587867e-05,9.929933934873249e-12,4.882456857460618e-12,6.13793,0.00390163
4.092105941099905,3.6995522267517944,2.0482046711835977,3.412207630533663,3.7805937637789118,3.5597073869960116,7.387912275296449e-05,7.053887927287628e-12,9.2305963322242e-12,30.2019,0.00132071
2.17050317859418,3.165446566512487,3.3880113224376,1.7763367570566984,7.454069331809121,2.3851246167519715,7.991746321027141e-05,7.881118501288449e-12,5.467950517249305e-12,3.92942,0.00295612
2.7980987205446417,3.1809255710863495,4.555897575843921,2.4493841073634486,7.912638492704406,2.095627608016226,8.666922300679056e-05,2.118152553745955e-12,5.460860669153203e-12,-1.00431,0.000737048
